slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47307,vs FPX,LPL Main,Killua,SUP,N,LGD,3,120.0,45.5%,6200,0.7,3.1,9.2,67.5,0.0,43.7,48.6,29.1,0.0,0.0,100,,40,0.0
47307,vs ES,LPL Main,Peace,SUP,N,JDG,3,-662.5,87%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47307,vs JDG,LPL Main,CJJ,TOP,Y,ES,3,662.5,13.1%,6200,,,,,18.3,18.3,,,18.25,18.25,100,,0,2.9
47307,vs ES,LPL Main,Loken - STAR,ADC,Y,JDG,3,-662.5,87%,10300,4.3,1.6,6.5,305.3,51.7,118.9,83.4,26.9,117.83,117.83,100,,68,7.6
47307,vs LGD,LPL Main,Lwx - STAR,ADC,Y,FPX,3,-120.0,54.6%,9900,3.8,1.7,6.8,254.0,40.4,119.2,71.3,31.5,107.85,107.85,100,,56,7.3
47307,vs FPX,LPL Main,Kramer - STAR,ADC,Y,LGD,3,120.0,45.5%,9400,3.8,2.4,5.9,283.2,43.7,115.4,68.5,28.7,108.59,108.59,100,,58,7.7
47307,vs ES,LPL Main,Yagao - STAR,MID,Y,JDG,3,-662.5,87%,9300,4.0,1.6,6.4,271.3,49.9,110.2,78.6,24.1,111.0,111.0,100,,69,8.0
47307,vs JDG,LPL Main,rat - STAR,ADC,Y,ES,3,662.5,13.1%,9100,2.1,2.3,5.5,298.3,12.1,98.1,57.2,34.4,69.74,69.74,100,,0,5.1
47307,vs LGD,LPL Main,Doinb - STAR,MID,Y,FPX,3,-120.0,54.6%,8900,4.2,2.0,6.9,272.9,43.1,123.1,73.6,32.0,112.67,112.67,100,,57,8.4
47307,vs ES,LPL Main,Kanavi - STAR,JNG,Y,JDG,3,-662.5,87%,8800,3.9,2.1,7.2,207.2,49.4,108.4,77.3,23.6,109.49,109.49,100,,69,8.3
47307,vs JDG,LPL Main,Wink - STAR,ADC,N,ES,3,662.5,13.1%,8800,4.0,2.5,6.4,334.3,0.0,48.3,77.4,32.2,0.0,0.0,100,,58,0.0
47307,vs ES,LPL Main,Zoom - STAR,TOP,Y,JDG,3,-662.5,87%,8400,3.0,2.3,7.4,256.7,45.6,92.6,75.4,18.8,96.62,96.62,100,,75,7.7
47307,vs FPX,LPL Main,xiye - STAR,MID,Y,LGD,3,120.0,45.5%,8400,3.6,2.5,5.3,260.3,20.5,84.0,60.4,25.4,68.9,68.9,100,,58,5.5
47307,vs LGD,LPL Main,Tian - STAR,JNG,Y,FPX,3,-120.0,54.6%,8300,2.7,2.1,7.8,180.2,33.7,105.7,62.9,28.8,93.77,93.77,100,,54,7.5
47307,vs FPX,LPL Main,Peanut - STAR,JNG,Y,LGD,3,120.0,45.5%,8000,3.3,2.3,6.4,188.9,37.8,109.3,63.1,28.6,99.66,99.66,100,,55,8.3
47307,vs ES,LPL Main,LvMao - STAR,SUP,Y,JDG,3,-662.5,87%,8000,0.6,2.3,10.1,36.2,33.1,85.1,59.5,20.8,80.9,80.9,100,,65,6.7
47307,vs JDG,LPL Main,irma - STAR,MID,N,ES,3,662.5,13.1%,7900,2.0,2.5,3.0,261.0,0.0,0.0,29.4,0.0,0.0,0.0,100,,0,0.0
47307,vs LGD,LPL Main,GimGoon - STAR,TOP,Y,FPX,3,-120.0,54.6%,7900,2.6,2.0,5.9,237.0,34.0,82.0,63.8,19.2,79.77,79.77,100,,70,6.7
47307,vs FPX,LPL Main,LangX - STAR,TOP,Y,LGD,3,120.0,45.5%,7600,2.6,2.2,5.5,263.5,20.6,76.8,59.9,22.5,64.58,64.58,100,,62,5.7
47307,vs JDG,LPL Main,WEI - STAR,JNG,Y,ES,3,662.5,13.1%,7600,2.8,2.8,8.2,167.9,11.8,88.1,68.2,30.5,63.48,63.48,100,,55,5.6
47307,vs LGD,LPL Main,Khan - STAR,TOP,N,FPX,3,-120.0,54.6%,7500,3.5,1.9,5.6,233.7,0.0,38.3,51.5,25.5,0.0,0.0,100,,50,0.0
47307,vs LGD,LPL Main,Crisp - STAR,SUP,Y,FPX,3,-120.0,54.6%,7500,0.8,2.2,8.8,54.1,22.2,83.7,48.9,24.6,70.22,70.22,100,,50,6.2
47307,vs JDG,LPL Main,fenfen - STAR,MID,Y,ES,3,662.5,13.1%,7400,2.5,2.9,6.2,241.1,2.6,55.8,59.6,21.3,35.81,35.81,100,,64,3.2
47307,vs FPX,LPL Main,Mark - STAR,SUP,Y,LGD,3,120.0,45.5%,7100,0.5,2.8,7.7,37.4,5.2,73.2,40.1,27.2,48.62,48.62,100,,32,4.6
47307,vs JDG,LPL Main,XiaoBai - STAR,TOP,N,ES,3,662.5,13.1%,7100,2.6,2.9,6.1,241.9,0.0,41.7,59.1,27.8,0.0,0.0,100,,53,0.0
47307,vs JDG,LPL Main,ShiauC - STAR,SUP,Y,ES,3,662.5,13.1%,6900,1.2,3.3,9.1,35.3,2.3,70.8,53.3,27.4,44.52,44.52,100,,49,4.3
47307,vs FPX,LPL Main,Garvey - STAR,TOP,N,LGD,3,120.0,45.5%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47307,vs FPX,LPL Main,Lies - STAR,TOP,N,LGD,3,120.0,45.5%,6200,1.7,3.5,5.9,224.3,0.0,40.7,46.2,27.1,0.0,0.0,100,,41,0.0
47307,vs FPX,LPL Main,Yuuki - STAR,MID,N,LGD,3,120.0,45.5%,6200,3.0,3.2,6.0,279.9,0.0,50.0,57.5,33.3,0.0,0.0,100,,42,0.0
47307,vs FPX,LPL Main,Killua - STAR,SUP,N,LGD,3,120.0,45.5%,6200,0.7,3.1,9.2,67.5,0.0,43.7,48.6,29.1,0.0,0.0,100,,40,0.0
47307,vs ES,LPL Main,Peace - STAR,SUP,N,JDG,3,-662.5,87%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47307,vs JDG,LPL Main,CJJ - STAR,TOP,Y,ES,3,662.5,13.1%,6200,,,,,18.3,18.3,,,27.38,27.38,100,,0,2.9
