slate,Opp,Title,Player,Pos,Start,Team,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value
47139,vs RW,LPL Main,rat - STAR,ADC,Y,ES,3,135.0,42.6%,9600,3.7,2.0,8.0,276.7,83.2,83.2,91.6,0.0,124.86,124.86,100,,0,8.7
47139,vs ES,LPL Main,ZWuji - STAR,ADC,Y,RW,3,-135.0,57.5%,9300,3.4,2.7,6.4,278.0,38.0,116.5,70.0,31.4,104.04,104.04,100,,55,7.5
47139,vs BLG,LPL Main,Teacherma - STAR,MID,Y,WE,3,-225.0,69.4%,9200,3.2,2.8,7.1,242.3,38.2,104.2,77.2,26.4,96.83,96.83,100,,66,7.0
47139,vs RW,LPL Main,Wink - STAR,ADC,N,ES,3,135.0,42.6%,9200,4.0,2.5,6.4,334.3,0.0,48.3,77.4,32.2,0.0,0.0,100,,58,0.0
47139,vs BLG,LPL Main,beishang - STAR,JNG,Y,WE,3,-225.0,69.4%,8700,3.1,2.1,7.7,189.1,39.1,109.6,75.7,28.2,100.92,100.92,100,,63,7.7
47139,vs RW,LPL Main,fenfen - STAR,MID,N,ES,3,135.0,42.6%,8600,2.5,2.9,6.2,241.1,0.0,32.0,59.6,21.3,0.0,0.0,100,,64,0.0
47139,vs WE,LPL Main,Wings - STAR,ADC,Y,BLG,3,225.0,30.8%,8500,2.8,2.2,4.7,324.5,13.4,94.7,61.5,32.5,68.9,68.9,100,,47,5.4
47139,vs ES,LPL Main,Wuming - STAR,MID,Y,RW,3,-135.0,57.5%,8300,3.5,2.2,7.9,236.4,22.9,109.6,68.3,34.7,86.34,86.34,100,,49,6.9
47139,vs BLG,LPL Main,Morgan - STAR,TOP,Y,WE,3,-225.0,69.4%,8200,2.5,2.6,5.8,241.8,27.2,90.7,62.4,25.4,78.9,78.9,100,,59,6.4
47139,vs BLG,LPL Main,Missing - STAR,SUP,Y,WE,3,-225.0,69.4%,8000,0.8,2.9,9.5,40.7,26.6,89.6,57.5,25.2,77.73,77.73,100,,56,6.5
47139,vs ES,LPL Main,Ruby - STAR,MID,N,RW,3,-135.0,57.5%,8000,2.8,3.4,5.5,232.8,0.0,42.9,52.1,28.6,0.0,0.0,100,,45,0.0
47139,vs RW,LPL Main,WEI - STAR,JNG,Y,ES,3,135.0,42.6%,8000,2.8,2.9,8.4,166.0,31.7,107.7,69.6,30.4,93.09,93.09,100,,56,7.8
47139,vs WE,LPL Main,FoFo - STAR,MID,Y,BLG,3,225.0,30.8%,7900,3.3,2.2,4.9,271.5,20.0,92.5,63.6,29.0,73.47,73.47,100,,54,6.2
47139,vs RW,LPL Main,XiaoBai - STAR,TOP,Y,ES,3,135.0,42.6%,7900,2.6,2.8,6.3,240.6,26.2,93.7,60.9,27.0,79.73,79.73,100,,56,6.7
47139,vs ES,LPL Main,Haro - STAR,JNG,Y,RW,3,-135.0,57.5%,7900,4.3,2.8,6.0,201.5,32.6,117.1,70.8,33.8,99.62,99.62,100,,52,8.4
47139,vs RW,LPL Main,ShiauC - STAR,SUP,Y,ES,3,135.0,42.6%,7600,1.2,3.3,9.4,35.1,20.5,87.7,54.8,26.9,71.07,71.07,100,,51,6.2
47139,vs WE,LPL Main,Meteor - STAR,JNG,Y,BLG,3,225.0,30.8%,7400,2.3,2.4,6.9,182.4,15.3,83.1,62.5,27.1,63.6,63.6,100,,57,5.7
47139,vs ES,LPL Main,Holder - STAR,TOP,Y,RW,3,-135.0,57.5%,7400,2.6,3.6,5.9,218.3,8.8,89.8,47.8,32.4,61.76,61.76,100,,32,5.6
47139,vs ES,LPL Main,Ley - STAR,SUP,Y,RW,3,-135.0,57.5%,7200,0.8,3.6,9.1,46.8,22.7,90.7,49.9,27.2,74.85,74.85,100,,45,6.9
47139,vs WE,LPL Main,Kingen - STAR,TOP,Y,BLG,3,225.0,30.8%,7100,2.0,3.3,4.2,230.0,2.9,68.6,38.2,26.3,43.74,43.74,100,,31,4.1
47139,vs WE,LPL Main,ADD - STAR,TOP,N,BLG,3,225.0,30.8%,7100,2.0,3.8,5.7,226.8,0.0,41.0,35.2,27.3,0.0,0.0,100,,22,0.0
47139,vs WE,LPL Main,XinMo - STAR,SUP,Y,BLG,3,225.0,30.8%,6900,0.5,3.3,6.7,33.4,2.2,57.5,36.2,22.1,36.51,36.51,100,,39,3.5
47139,vs WE,LPL Main,l3est16 - STAR,JNG,N,BLG,3,225.0,30.8%,6200,1.7,2.8,4.0,171.1,0.0,24.0,34.2,16.0,0.0,0.0,100,,53,0.0
47139,vs ES,LPL Main,Youdang - STAR,JNG,N,RW,3,-135.0,57.5%,6200,1.5,4.3,3.8,132.8,0.0,13.2,20.8,8.8,0.0,0.0,100,,0,0.0
47139,vs BLG,LPL Main,Shanks - STAR,MID,N,WE,3,-225.0,69.4%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47139,vs BLG,LPL Main,Poss - STAR,TOP,N,WE,3,-225.0,69.4%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47139,vs BLG,LPL Main,Plex - STAR,MID,N,WE,3,-225.0,69.4%,6200,2.1,2.8,5.9,211.8,0.0,53.6,49.2,35.7,0.0,0.0,100,,27,0.0
47139,vs ES,LPL Main,xunyu - STAR,SUP,N,RW,3,-135.0,57.5%,6200,1.3,8.0,5.5,41.8,0.0,11.9,12.7,7.9,0.0,0.0,100,,0,0.0
47139,vs WE,LPL Main,Jinjiao - STAR,SUP,N,BLG,3,225.0,30.8%,6200,3.3,2.3,4.5,301.0,0.0,44.0,63.3,29.3,0.0,0.0,100,,54,0.0
47139,vs RW,LPL Main,CJJ - STAR,TOP,N,ES,3,135.0,42.6%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0
47139,vs ES,LPL Main,Crazy - STAR,TOP,N,RW,3,-135.0,57.5%,6200,1.8,2.9,4.5,233.2,0.0,48.2,36.5,32.1,0.0,0.0,100,,12,0.0
